gene_id	GO
GWK47_047297	GO:0004800
GWK47_047297	GO:0055114
GWK47_047306	GO:0005515
GWK47_047307	GO:0003785
GWK47_047307	GO:0007015
GWK47_047320	GO:0016021
GWK47_047320	GO:0022857
GWK47_047320	GO:0055085
GWK47_047333	GO:0005634
GWK47_047333	GO:0006397
GWK47_047335	GO:0004553
GWK47_047335	GO:0005975
GWK47_047348	GO:0005509
GWK47_047348	GO:0005886
GWK47_047348	GO:0007155
GWK47_047348	GO:0007156
GWK47_047348	GO:0016020
GWK47_047352	GO:0005509
GWK47_047352	GO:0007154
GWK47_047352	GO:0016020
GWK47_047357	GO:0005515
GWK47_047358	GO:0006886
GWK47_047358	GO:0016192
GWK47_047358	GO:0030117
GWK47_006562	GO:0005328
GWK47_006562	GO:0016021
GWK47_047376	GO:0003676
GWK47_047376	GO:0004523
GWK47_047376	GO:0008270
GWK47_047386	GO:0005515
GWK47_047391	GO:0003676
GWK47_047392	GO:0003677
GWK47_047392	GO:0003684
GWK47_047392	GO:0003906
GWK47_047392	GO:0006281
GWK47_047392	GO:0006284
GWK47_047392	GO:0008270
GWK47_047392	GO:0016799
GWK47_047397	GO:0005515
GWK47_047404	GO:0004812
GWK47_047404	GO:0005524
GWK47_047404	GO:0006418
GWK47_047407	GO:0003676
GWK47_047407	GO:0008270
GWK47_047411	GO:0009168
GWK47_047411	GO:0019239
GWK47_047438	GO:0004045
GWK47_047439	GO:0004175
GWK47_047439	GO:0004298
GWK47_047439	GO:0005839
GWK47_047439	GO:0051603
GWK47_047440	GO:1901642
GWK47_047440	GO:0005337
GWK47_047440	GO:0016021
GWK47_047445	GO:0015078
GWK47_047445	GO:0015991
GWK47_047445	GO:0033177
GWK47_047445	GO:0033179
GWK47_047462	GO:0003676
GWK47_047462	GO:0003723
GWK47_047470	GO:0003676
GWK47_047470	GO:0003723
GWK47_047471	GO:0016021
GWK47_047471	GO:0022857
GWK47_047471	GO:0055085
GWK47_047494	GO:0005515
GWK47_047495	GO:0005515
GWK47_047497	GO:0004672
GWK47_047497	GO:0004674
GWK47_047497	GO:0004692
GWK47_047497	GO:0005524
GWK47_047497	GO:0006468
GWK47_047504	GO:0005515
GWK47_047506	GO:0003677
GWK47_047506	GO:0005515
GWK47_047508	GO:0003676
GWK47_047509	GO:0003676
GWK47_047523	GO:0003676
GWK47_047523	GO:0015074
GWK47_047524	GO:0003676
GWK47_047524	GO:0015074
GWK47_047577	GO:0005868
GWK47_047577	GO:0007018
GWK47_006573	GO:0003676
GWK47_006573	GO:0008270
GWK47_006575	GO:0003924
GWK47_006575	GO:0005874
GWK47_006575	GO:0007017
GWK47_047585	GO:0016787
GWK47_047587	GO:0005856
GWK47_047587	GO:0008092
GWK47_047589	GO:0005856
GWK47_047590	GO:0007155
GWK47_047590	GO:0051015
GWK47_047591	GO:0007155
GWK47_047591	GO:0051015
GWK47_047591	GO:0005198
GWK47_047591	GO:0015629
GWK47_047592	GO:0005198
GWK47_047592	GO:0007155
GWK47_047592	GO:0015629
GWK47_047592	GO:0051015
GWK47_047597	GO:0008083
GWK47_047597	GO:0016020
GWK47_047598	GO:0008083
GWK47_047598	GO:0016020
GWK47_047599	GO:0004930
GWK47_047599	GO:0007186
GWK47_047599	GO:0016021
GWK47_047601	GO:0003676
GWK47_047601	GO:0004523
GWK47_047603	GO:0003777
GWK47_047603	GO:0005524
GWK47_047603	GO:0007018
GWK47_047603	GO:0008017
GWK47_047605	GO:0005515
GWK47_047607	GO:0005515
GWK47_047608	GO:0005515
GWK47_047611	GO:0070273
GWK47_047615	GO:0006812
GWK47_047615	GO:0008324
GWK47_047615	GO:0016021
GWK47_047615	GO:0055085
GWK47_047630	GO:0016021
GWK47_047630	GO:0022857
GWK47_047630	GO:0055085
GWK47_006583	GO:0005525
GWK47_006585	GO:0003924
GWK47_006585	GO:0005525
GWK47_006586	GO:0003924
GWK47_006586	GO:0005525
GWK47_047632	GO:0004672
GWK47_047632	GO:0005524
GWK47_047632	GO:0006468
GWK47_047633	GO:0004672
GWK47_047633	GO:0005524
GWK47_047633	GO:0006468
GWK47_047635	GO:0005215
GWK47_047635	GO:0016021
GWK47_047635	GO:0022857
GWK47_047635	GO:0055085
GWK47_047651	GO:0003824
GWK47_047652	GO:0004484
GWK47_047652	GO:0004651
GWK47_047652	GO:0004725
GWK47_047652	GO:0005634
GWK47_047652	GO:0006370
GWK47_047652	GO:0008138
GWK47_047652	GO:0016311
GWK47_047652	GO:0016791
GWK47_047655	GO:0005515
GWK47_047658	GO:0005515
GWK47_047658	GO:0016491
GWK47_047658	GO:0055114
GWK47_047679	GO:0004888
GWK47_047679	GO:0005216
GWK47_047679	GO:0005230
GWK47_047679	GO:0005515
GWK47_047679	GO:0006811
GWK47_047679	GO:0016021
GWK47_047679	GO:0034220
GWK47_047680	GO:0016021
GWK47_047680	GO:0055085
GWK47_047696	GO:0010181
GWK47_047696	GO:0016491
GWK47_047696	GO:0055114
GWK47_047699	GO:0005515
GWK47_047699	GO:0008270
GWK47_047701	GO:0003676
GWK47_047701	GO:0008270
GWK47_047703	GO:0005975
GWK47_047703	GO:0006098
GWK47_047703	GO:0017057
GWK47_047730	GO:0004190
GWK47_047730	GO:0006508
GWK47_047731	GO:0003676
GWK47_047731	GO:0015074
GWK47_047735	GO:0003676
GWK47_047737	GO:0016021
GWK47_047739	GO:0000166
GWK47_047739	GO:0004812
GWK47_047739	GO:0005524
GWK47_047739	GO:0006418
GWK47_047740	GO:0000166
GWK47_047740	GO:0004812
GWK47_047740	GO:0005524
GWK47_047740	GO:0006418
GWK47_047758	GO:0016020
GWK47_047770	GO:0005515
GWK47_047796	GO:0005515
GWK47_047801	GO:0004672
GWK47_047801	GO:0005524
GWK47_047801	GO:0006468
GWK47_047804	GO:0004930
GWK47_047804	GO:0007186
GWK47_047804	GO:0016021
GWK47_047807	GO:0005215
GWK47_047807	GO:0016021
GWK47_047807	GO:0022857
GWK47_047807	GO:0055085
GWK47_047819	GO:0005085
GWK47_047819	GO:0007264
GWK47_047842	GO:0005975
GWK47_047842	GO:0016773
GWK47_047872	GO:0003924
GWK47_047872	GO:0005874
GWK47_047872	GO:0007017
GWK47_047880	GO:0003677
GWK47_047880	GO:0003910
GWK47_047880	GO:0006281
GWK47_047880	GO:0006310
GWK47_047880	GO:0003909
GWK47_047880	GO:0005524
GWK47_047880	GO:0051103
GWK47_047884	GO:0003677
GWK47_047884	GO:0003824
GWK47_047884	GO:0003905
GWK47_047884	GO:0006284
GWK47_006618	GO:0005874
GWK47_006618	GO:0007017
GWK47_006627	GO:0006886
GWK47_006627	GO:0015031
GWK47_006627	GO:0016192
GWK47_006627	GO:0030117
GWK47_047898	GO:0000049
GWK47_047898	GO:0000166
GWK47_047898	GO:0004812
GWK47_047898	GO:0004826
GWK47_047898	GO:0005524
GWK47_047898	GO:0005737
GWK47_047898	GO:0006432
GWK47_047898	GO:0043039
GWK47_047903	GO:0006368
GWK47_047903	GO:0008023
GWK47_047945	GO:0005524
GWK47_047945	GO:0046872
GWK47_047946	GO:0005787
GWK47_047946	GO:0006465
GWK47_047946	GO:0008233
GWK47_047946	GO:0016021
GWK47_047979	GO:0004222
GWK47_047979	GO:0005524
GWK47_047979	GO:0006508
GWK47_047979	GO:0016020
GWK47_047986	GO:0005515
GWK47_048011	GO:0016020
GWK47_048012	GO:0016020
GWK47_048015	GO:0008270
GWK47_048021	GO:0015631
GWK47_048021	GO:0031625
GWK47_048021	GO:0044548
GWK47_000711	GO:0003824
GWK47_000711	GO:0003870
GWK47_000711	GO:0009058
GWK47_000711	GO:0030170
GWK47_000711	GO:0033014
GWK47_048038	GO:0004061
GWK47_048038	GO:0005515
GWK47_048038	GO:0019441
GWK47_048042	GO:0006904
GWK47_048042	GO:0016192
GWK47_048043	GO:0005524
GWK47_048046	GO:0003676
GWK47_048047	GO:0004129
GWK47_048047	GO:0005746
GWK47_048047	GO:0009055
GWK47_048055	GO:0006511
GWK47_048056	GO:0006511
GWK47_048057	GO:0007094
GWK47_048065	GO:0005506
GWK47_048065	GO:0016705
GWK47_048065	GO:0020037
GWK47_048065	GO:0055114
GWK47_048069	GO:0003676
GWK47_048069	GO:0008270
GWK47_006634	GO:0003676
GWK47_006634	GO:0004523
GWK47_048073	GO:0003676
GWK47_048073	GO:0004523
GWK47_048080	GO:0016831
GWK47_048080	GO:0019752
GWK47_048080	GO:0030170
GWK47_048099	GO:0004252
GWK47_048099	GO:0006508
GWK47_048116	GO:0003676
GWK47_048116	GO:0004523
GWK47_048118	GO:0006508
GWK47_048118	GO:0008237
GWK47_048118	GO:0008270
GWK47_048153	GO:0003676
GWK47_048153	GO:0003723
GWK47_048155	GO:0005524
GWK47_048155	GO:0006139
GWK47_048155	GO:0019205
GWK47_048159	GO:0008270
GWK47_048159	GO:0009056
GWK47_048159	GO:0016788
GWK47_048165	GO:0007165
GWK47_048166	GO:0003824
GWK47_048166	GO:0008033
GWK47_048166	GO:0017150
GWK47_048166	GO:0050660
GWK47_048166	GO:0055114
GWK47_048168	GO:0005515
GWK47_048168	GO:0030215
GWK47_048190	GO:0005515
GWK47_048204	GO:0005515
GWK47_048204	GO:0006886
GWK47_048204	GO:0016192
GWK47_006661	GO:0016021
GWK47_006663	GO:0003677
GWK47_006663	GO:0006355
GWK47_006664	GO:0003924
GWK47_006664	GO:0005525
GWK47_006667	GO:0016491
GWK47_006672	GO:0016021
GWK47_006672	GO:0016485
GWK47_006672	GO:0043085
GWK47_006678	GO:0003676
GWK47_006681	GO:0005515
GWK47_006683	GO:0003924
GWK47_006683	GO:0005525
GWK47_006683	GO:0007165
GWK47_006683	GO:0016020
GWK47_048217	GO:0005515
GWK47_048226	GO:0004364
GWK47_048226	GO:0005515
GWK47_048256	GO:0005200
GWK47_048256	GO:0005525
GWK47_048256	GO:0005874
GWK47_048256	GO:0007017
GWK47_048259	GO:0003924
GWK47_048259	GO:0005200
GWK47_048259	GO:0005525
GWK47_048259	GO:0005874
GWK47_048259	GO:0007017
GWK47_048262	GO:0006465
GWK47_048262	GO:0008233
GWK47_048262	GO:0008236
GWK47_048262	GO:0016020
GWK47_048262	GO:0016021
GWK47_048286	GO:0003676
GWK47_048286	GO:0004523
GWK47_006688	GO:0042302
GWK47_006711	GO:0007165
GWK47_006711	GO:0008289
GWK47_048334	GO:0000776
GWK47_048334	GO:0034508
GWK47_006728	GO:0005506
GWK47_006728	GO:0016226
GWK47_006728	GO:0051536
GWK47_006731	GO:0051287
GWK47_006731	GO:0055114
GWK47_006737	GO:0016021
GWK47_006737	GO:0022857
GWK47_006737	GO:0055085
GWK47_048342	GO:0005759
GWK47_048345	GO:0006629
GWK47_048345	GO:0052689
GWK47_048351	GO:0003700
GWK47_048351	GO:0005669
GWK47_048351	GO:0006352
GWK47_048351	GO:0006355
GWK47_048351	GO:0046982
GWK47_048380	GO:0003735
GWK47_048380	GO:0005840
GWK47_048380	GO:0006412
GWK47_048396	GO:1902600
GWK47_048396	GO:0005524
GWK47_048396	GO:0015991
GWK47_048396	GO:0033180
GWK47_048396	GO:0046034
GWK47_048396	GO:0046961
GWK47_048414	GO:0015078
GWK47_048414	GO:0015991
GWK47_048414	GO:0033179
GWK47_048415	GO:0015078
GWK47_048415	GO:0015991
GWK47_048415	GO:0033179
GWK47_048421	GO:0003676
GWK47_048421	GO:0004523
GWK47_048429	GO:0046983
GWK47_048439	GO:0004222
GWK47_048439	GO:0006508
GWK47_048439	GO:0008237
GWK47_048439	GO:0008270
GWK47_048441	GO:0004222
GWK47_048441	GO:0006508
GWK47_048441	GO:0008237
GWK47_048441	GO:0008270
GWK47_048442	GO:0005524
GWK47_048442	GO:0006457
GWK47_048442	GO:0051082
GWK47_048444	GO:0005524
GWK47_006750	GO:0016787
GWK47_006751	GO:0016787
GWK47_048477	GO:0003824
GWK47_048477	GO:0009058
GWK47_048477	GO:0030170
GWK47_048479	GO:0005543
GWK47_048479	GO:0005545
GWK47_048479	GO:0030136
GWK47_048479	GO:0030276
GWK47_048479	GO:0048268
GWK47_048482	GO:0003677
GWK47_048495	GO:0003676
GWK47_048495	GO:0008270
GWK47_048498	GO:0009168
GWK47_048498	GO:0019239
GWK47_048505	GO:0003777
GWK47_048505	GO:0005524
GWK47_048505	GO:0007018
GWK47_048505	GO:0008017
GWK47_048516	GO:0016021
GWK47_048516	GO:0055085
GWK47_006771	GO:0046983
GWK47_048528	GO:0003676
GWK47_048532	GO:0003676
GWK47_048536	GO:0005515
GWK47_048549	GO:0003735
GWK47_048549	GO:0005840
GWK47_048549	GO:0006412
GWK47_048556	GO:0003676
GWK47_048556	GO:0015074
GWK47_048557	GO:0003676
GWK47_048557	GO:0008270
GWK47_006785	GO:0008168
GWK47_006785	GO:0046872
GWK47_048568	GO:0004930
GWK47_048568	GO:0007186
GWK47_048568	GO:0016021
GWK47_006796	GO:0016021
GWK47_048585	GO:0005515
GWK47_048585	GO:0007155
GWK47_048585	GO:0016020
GWK47_048605	GO:0005515
GWK47_006801	GO:0004866
GWK47_006801	GO:0004869
GWK47_048615	GO:0003676
GWK47_048628	GO:0003676
GWK47_048628	GO:0004523
GWK47_048667	GO:0016021
GWK47_048668	GO:0016020
GWK47_048686	GO:0005515
GWK47_048697	GO:0016020
GWK47_048697	GO:0022857
GWK47_048697	GO:0055085
GWK47_006829	GO:0003735
GWK47_006829	GO:0005840
GWK47_006829	GO:0006412
GWK47_006831	GO:0005874
GWK47_006831	GO:0007017
GWK47_006832	GO:0003735
GWK47_006832	GO:0005840
GWK47_006832	GO:0006412
GWK47_048736	GO:0004767
GWK47_048736	GO:0006685
GWK47_048736	GO:0016787
GWK47_048737	GO:0005515
GWK47_048738	GO:0006986
GWK47_048738	GO:0016021
GWK47_048744	GO:0005515
GWK47_048745	GO:0005515
GWK47_048747	GO:0003676
GWK47_048747	GO:0003824
GWK47_048747	GO:0016787
GWK47_048747	GO:0046872
GWK47_048762	GO:0005887
GWK47_048762	GO:0032217
GWK47_048762	GO:0032218
GWK47_048763	GO:0016491
GWK47_048763	GO:0045454
GWK47_006850	GO:0005515
GWK47_006850	GO:0006886
GWK47_006850	GO:0008536
GWK47_006851	GO:0003951
GWK47_006851	GO:0006741
GWK47_006851	GO:0019674
GWK47_048770	GO:0003676
GWK47_048800	GO:0046872
GWK47_048809	GO:0046872
GWK47_048811	GO:0046872
GWK47_048812	GO:0003676
GWK47_048812	GO:0004523
GWK47_048813	GO:0016813
GWK47_048813	GO:0046872
GWK47_048818	GO:0003676
GWK47_048818	GO:0008270
GWK47_048822	GO:0003676
GWK47_048822	GO:0004523
GWK47_048825	GO:0016491
GWK47_048825	GO:0055114
GWK47_048829	GO:0005509
GWK47_048830	GO:0005524
GWK47_048830	GO:0006139
GWK47_048830	GO:0019205
GWK47_048833	GO:0004497
GWK47_048833	GO:0005506
GWK47_048833	GO:0016705
GWK47_048833	GO:0016712
GWK47_048833	GO:0020037
GWK47_048833	GO:0055114
GWK47_048844	GO:0003676
GWK47_048846	GO:0005515
GWK47_048865	GO:0005506
GWK47_048865	GO:0016705
GWK47_048865	GO:0020037
GWK47_048865	GO:0055114
GWK47_048868	GO:0005515
GWK47_048869	GO:0005515
GWK47_048872	GO:0003676
GWK47_048872	GO:0004523
GWK47_048874	GO:0006486
GWK47_048874	GO:0008378
GWK47_048874	GO:0016020
GWK47_048879	GO:0003677
GWK47_048879	GO:0006313
GWK47_048879	GO:0015074
GWK47_048892	GO:0005509
GWK47_048895	GO:0003676
GWK47_048899	GO:0003824
GWK47_048899	GO:0004372
GWK47_048899	GO:0019264
GWK47_048899	GO:0030170
GWK47_048899	GO:0035999
GWK47_048906	GO:0016491
GWK47_048906	GO:0055114
GWK47_048913	GO:0009166
GWK47_048913	GO:0016787
GWK47_048918	GO:0008146
GWK47_048925	GO:0000398
GWK47_048925	GO:0046540
GWK47_048926	GO:0000398
GWK47_048926	GO:0046540
GWK47_048927	GO:0005515
GWK47_048932	GO:0003677
GWK47_048932	GO:0003899
GWK47_048932	GO:0006351
GWK47_048932	GO:0046983
GWK47_048942	GO:0016020
GWK47_006897	GO:0004252
GWK47_006897	GO:0016021
GWK47_048953	GO:0005200
GWK47_048953	GO:0005525
GWK47_048953	GO:0005874
GWK47_048953	GO:0007017
GWK47_048969	GO:0003735
GWK47_048969	GO:0005840
GWK47_048969	GO:0006412
GWK47_048980	GO:0005484
GWK47_048980	GO:0005794
GWK47_048980	GO:0016192
GWK47_048982	GO:0008299
GWK47_048984	GO:0016021
GWK47_049001	GO:0007165
GWK47_049001	GO:0043087
GWK47_049003	GO:0005515
GWK47_049014	GO:0003995
GWK47_049014	GO:0016627
GWK47_049014	GO:0050660
GWK47_049014	GO:0055114
GWK47_006933	GO:0005096
GWK47_006933	GO:0032007
GWK47_006933	GO:0033596
GWK47_006933	GO:0043547
GWK47_006941	GO:0016616
GWK47_006941	GO:0055114
GWK47_006942	GO:0005524
GWK47_006942	GO:0016887
GWK47_049061	GO:0003676
GWK47_049061	GO:0004523
GWK47_049062	GO:0005328
GWK47_049062	GO:0016021
GWK47_049110	GO:0004672
GWK47_049110	GO:0005515
GWK47_049110	GO:0005524
GWK47_049110	GO:0006468
GWK47_049111	GO:0005515
GWK47_049112	GO:0005515
GWK47_049115	GO:0008190
GWK47_049115	GO:0045947
GWK47_049116	GO:0004672
GWK47_049116	GO:0005524
GWK47_049116	GO:0006468
GWK47_049117	GO:0046872
GWK47_049118	GO:0046872
GWK47_049137	GO:0016021
GWK47_049137	GO:0022857
GWK47_049137	GO:0055085
GWK47_049142	GO:0003676
GWK47_049142	GO:0015074
GWK47_049150	GO:0003676
GWK47_049150	GO:0005524
GWK47_049167	GO:0003677
GWK47_049211	GO:0003676
GWK47_049211	GO:0005515
GWK47_049211	GO:0005524
GWK47_049249	GO:0003676
GWK47_049249	GO:0004523
GWK47_049250	GO:0043015
GWK47_049274	GO:0005509
GWK47_049276	GO:0016021
GWK47_049278	GO:0016491
GWK47_049278	GO:0016620
GWK47_049278	GO:0055114
GWK47_049279	GO:0005520
GWK47_049279	GO:0005576
GWK47_049281	GO:0046854
GWK47_049280	GO:0005743
GWK47_049280	GO:0008137
GWK47_049280	GO:0042773
GWK47_049282	GO:0016020
GWK47_049285	GO:0005515
GWK47_049288	GO:0005515
GWK47_049292	GO:0003924
GWK47_049292	GO:0005200
GWK47_049292	GO:0005525
GWK47_049292	GO:0005874
GWK47_049292	GO:0007017
GWK47_049294	GO:0003676
GWK47_049314	GO:0005524
GWK47_049314	GO:0006298
GWK47_049314	GO:0030983
GWK47_049320	GO:0003824
GWK47_049320	GO:0008449
GWK47_049320	GO:0008484
GWK47_049320	GO:0030203
GWK47_006989	GO:0005515
GWK47_007003	GO:0003676
GWK47_007003	GO:0004523
GWK47_007022	GO:0004767
GWK47_007022	GO:0006629
GWK47_007022	GO:0006685
GWK47_007022	GO:0016787
GWK47_007021	GO:0003677
GWK47_007027	GO:0008270
GWK47_007027	GO:0008705
GWK47_007027	GO:0009086
GWK47_007027	GO:0031419
GWK47_007027	GO:0042558
GWK47_007027	GO:0044237
GWK47_007027	GO:0046872
GWK47_049329	GO:0005747
GWK47_049329	GO:0022904
GWK47_049333	GO:0003676
GWK47_049337	GO:0003676
GWK47_049366	GO:0005506
GWK47_049366	GO:0016705
GWK47_049366	GO:0020037
GWK47_049366	GO:0055114
GWK47_049368	GO:0005737
GWK47_049368	GO:0016226
GWK47_049368	GO:0051536
GWK47_049369	GO:0004140
GWK47_049369	GO:0005524
GWK47_049369	GO:0015937
GWK47_049372	GO:0003700
GWK47_049372	GO:0005515
GWK47_049372	GO:0005667
GWK47_049372	GO:0006355
GWK47_049372	GO:0007179
GWK47_049379	GO:0003997
GWK47_049379	GO:0005777
GWK47_049379	GO:0006631
GWK47_049379	GO:0006635
GWK47_049379	GO:0016627
GWK47_049379	GO:0050660
GWK47_049379	GO:0055114
GWK47_049379	GO:0071949
GWK47_049383	GO:0016021
GWK47_049383	GO:0055085
GWK47_049394	GO:0019901
GWK47_049395	GO:0005515
GWK47_049396	GO:0000287
GWK47_049396	GO:0005975
GWK47_049396	GO:0016868
GWK47_049396	GO:0071704
GWK47_049397	GO:0008299
GWK47_049398	GO:0003824
GWK47_049399	GO:0003677
GWK47_049399	GO:0006355
GWK47_049401	GO:0016021
GWK47_049410	GO:0003676
GWK47_049410	GO:0004386
GWK47_049410	GO:0005524
GWK47_049411	GO:0003735
GWK47_049411	GO:0005840
GWK47_049411	GO:0006412
GWK47_049412	GO:0016787
GWK47_049413	GO:0003676
GWK47_049414	GO:0004672
GWK47_049414	GO:0005524
GWK47_049414	GO:0006468
GWK47_049428	GO:0005515
GWK47_049430	GO:0006511
GWK47_049444	GO:0003824
GWK47_049444	GO:0004587
GWK47_049444	GO:0008483
GWK47_049444	GO:0030170
GWK47_049452	GO:0005509
GWK47_049461	GO:0003676
GWK47_049463	GO:0005200
GWK47_049463	GO:0005525
GWK47_049463	GO:0005874
GWK47_049463	GO:0007017
GWK47_049464	GO:0005200
GWK47_049464	GO:0005525
GWK47_049464	GO:0005874
GWK47_049464	GO:0007017
GWK47_049471	GO:0003676
GWK47_049471	GO:0004523
GWK47_049480	GO:0005515
GWK47_049481	GO:0016831
GWK47_049481	GO:0019752
GWK47_049481	GO:0030170
GWK47_049482	GO:0016746
GWK47_049491	GO:0005049
GWK47_049491	GO:0006886
GWK47_049491	GO:0008536
GWK47_049492	GO:0006355
GWK47_049492	GO:0017025
GWK47_049492	GO:0070897
GWK47_049546	GO:0005515
GWK47_049550	GO:0005737
GWK47_049550	GO:0120009
GWK47_049550	GO:0120013
GWK47_049552	GO:0003676
GWK47_049567	GO:0016021
GWK47_049592	GO:0004806
GWK47_049592	GO:0006629
GWK47_049592	GO:0052689
GWK47_049593	GO:0004806
GWK47_049593	GO:0006629
GWK47_049593	GO:0052689
GWK47_049594	GO:0003677
GWK47_049594	GO:0003700
GWK47_049594	GO:0005634
GWK47_049594	GO:0006355
GWK47_049594	GO:0006915
GWK47_049594	GO:0044212
GWK47_049595	GO:0003677
GWK47_049595	GO:0003700
GWK47_049595	GO:0005634
GWK47_049595	GO:0006355
GWK47_049595	GO:0006915
GWK47_049595	GO:0044212
GWK47_049597	GO:0003951
GWK47_049597	GO:0016301
GWK47_049600	GO:0006886
GWK47_049601	GO:0004519
GWK47_049601	GO:0005634
GWK47_049601	GO:0006302
GWK47_049601	GO:0008408
GWK47_049601	GO:0016787
GWK47_049601	GO:0030145
GWK47_049601	GO:0030870
GWK47_049603	GO:0005634
GWK47_049604	GO:0004540
GWK47_049604	GO:0004672
GWK47_049604	GO:0005515
GWK47_049604	GO:0005524
GWK47_049604	GO:0006397
GWK47_049604	GO:0006468
GWK47_049605	GO:0003676
GWK47_049606	GO:0003723
GWK47_049606	GO:0005515
GWK47_007046	GO:0006812
GWK47_007046	GO:0008324
GWK47_007051	GO:0003824
GWK47_007051	GO:0006520
GWK47_007051	GO:0016829
GWK47_007054	GO:0005874
GWK47_007054	GO:0007017
GWK47_049658	GO:0003824
GWK47_049658	GO:0004514
GWK47_049658	GO:0009435
GWK47_049672	GO:0003676
GWK47_049672	GO:0008270
GWK47_007061	GO:0006486
GWK47_007061	GO:0008375
GWK47_007063	GO:0006486
GWK47_007063	GO:0008375
GWK47_007064	GO:0006486
GWK47_007064	GO:0008375
GWK47_007076	GO:0005515
GWK47_007080	GO:0004930
GWK47_007080	GO:0007186
GWK47_007080	GO:0016021
GWK47_049706	GO:0015031
GWK47_049706	GO:0016020
GWK47_049707	GO:0015031
GWK47_049707	GO:0016020
GWK47_049709	GO:0031409
GWK47_049708	GO:0003824
GWK47_049708	GO:0030151
GWK47_049708	GO:0030170
GWK47_049710	GO:0005524
GWK47_049711	GO:0005515
GWK47_049713	GO:0005515
GWK47_049715	GO:0005515
GWK47_049716	GO:0008083
GWK47_049716	GO:0016020
GWK47_049756	GO:0004114
GWK47_049756	GO:0007165
GWK47_049756	GO:0008081
GWK47_049762	GO:0003676
GWK47_049762	GO:0004523
GWK47_049771	GO:0003676
GWK47_049771	GO:0004523
GWK47_049788	GO:0046872
GWK47_007101	GO:0005515
GWK47_049852	GO:0003824
GWK47_049852	GO:0006522
GWK47_049852	GO:0008784
GWK47_049854	GO:0003824
GWK47_049854	GO:0006522
GWK47_049854	GO:0008784
GWK47_049855	GO:0008654
GWK47_049855	GO:0016020
GWK47_049855	GO:0016780
GWK47_049856	GO:0003824
GWK47_049856	GO:0004497
GWK47_049856	GO:0005507
GWK47_049856	GO:0005515
GWK47_049856	GO:0006518
GWK47_049856	GO:0016020
GWK47_049856	GO:0016715
GWK47_049856	GO:0055114
GWK47_049858	GO:0003678
GWK47_049858	GO:0005524
GWK47_049864	GO:0003824
GWK47_049893	GO:0003824
GWK47_049893	GO:0004571
GWK47_049893	GO:0005509
GWK47_049893	GO:0016020
GWK47_049902	GO:0005525
GWK47_007122	GO:0003676
GWK47_049916	GO:0003676
GWK47_049919	GO:0004672
GWK47_049919	GO:0005524
GWK47_049919	GO:0006468
GWK47_049920	GO:0003677
GWK47_049922	GO:0003677
GWK47_049922	GO:0003887
GWK47_049922	GO:0005760
GWK47_049922	GO:0006260
GWK47_049926	GO:0004672
GWK47_049926	GO:0004674
GWK47_049926	GO:0005524
GWK47_049926	GO:0006468
GWK47_049930	GO:0004497
GWK47_049930	GO:0005506
GWK47_049930	GO:0016705
GWK47_049930	GO:0016712
GWK47_049930	GO:0020037
GWK47_049930	GO:0055114
GWK47_049939	GO:0003676
GWK47_049939	GO:0004523
GWK47_000743	GO:0016758
GWK47_049966	GO:0003824
GWK47_049966	GO:0004312
GWK47_049966	GO:0009058
GWK47_049966	GO:0016491
GWK47_049966	GO:0016740
GWK47_049966	GO:0016788
GWK47_049966	GO:0031177
GWK47_049969	GO:0004725
GWK47_049969	GO:0005515
GWK47_049969	GO:0006470
GWK47_049969	GO:0016311
GWK47_049969	GO:0016791
GWK47_049970	GO:0005515
GWK47_049978	GO:0006457
GWK47_049978	GO:0016272
GWK47_049978	GO:0051082
GWK47_049980	GO:0004672
GWK47_049980	GO:0005524
GWK47_049980	GO:0006468
GWK47_049983	GO:0003676
GWK47_049983	GO:0003723
GWK47_049992	GO:0005515
GWK47_049992	GO:0006886
GWK47_049992	GO:0016192
GWK47_049999	GO:0016758
GWK47_050003	GO:0005506
GWK47_050003	GO:0005737
GWK47_050003	GO:0019310
GWK47_050003	GO:0050113
GWK47_050003	GO:0055114
GWK47_050020	GO:0000166
GWK47_050020	GO:0004812
GWK47_050020	GO:0004827
GWK47_050020	GO:0005524
GWK47_050020	GO:0005737
GWK47_050020	GO:0006418
GWK47_050020	GO:0006433
GWK47_050021	GO:0003676
GWK47_050024	GO:0005515
GWK47_050024	GO:0018064
GWK47_050024	GO:0030047
GWK47_050027	GO:0005515
GWK47_050031	GO:0006614
GWK47_050031	GO:0008312
GWK47_050031	GO:0048500
GWK47_050032	GO:0046982
GWK47_050036	GO:0016491
GWK47_050036	GO:0055114
GWK47_050037	GO:0005515
GWK47_050040	GO:0003677
GWK47_050044	GO:0008083
GWK47_050044	GO:0016020
GWK47_050072	GO:0005515
GWK47_050074	GO:0005515
GWK47_050093	GO:0016020
GWK47_050093	GO:0022857
GWK47_050093	GO:0055085
GWK47_007200	GO:0001522
GWK47_007200	GO:0003723
GWK47_007200	GO:0009451
GWK47_007200	GO:0009982
GWK47_007202	GO:0005515
GWK47_007205	GO:0003676
GWK47_007210	GO:0005515
GWK47_007212	GO:0003677
GWK47_007212	GO:0003700
GWK47_007212	GO:0005515
GWK47_007212	GO:0005634
GWK47_007212	GO:0006355
GWK47_007217	GO:0000439
GWK47_007217	GO:0003676
GWK47_007217	GO:0006281
GWK47_007217	GO:0006289
