Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
5329_53_S116_L004_R2_001	5329_53_S116_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	68721507.0	0.0	157.0	51.0	24.77103761171948	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	warn
5329_54_S117_L004_R1_001	5329_54_S117_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	66584568.0	0.0	157.0	51.0	21.829754325617966	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	fail
5329_54_S117_L004_R2_001	5329_54_S117_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	66584568.0	0.0	157.0	50.0	25.343817142733737	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	fail
5329_55_S118_L004_R1_001	5329_55_S118_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	51447238.0	0.0	157.0	52.0	22.912573855250603	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	fail
5329_55_S118_L004_R2_001	5329_55_S118_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	51447238.0	0.0	157.0	51.0	26.74618436150471	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	fail
5329_56_S119_L004_R1_001	5329_56_S119_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	59317355.0	0.0	157.0	51.0	22.009598810316046	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	fail
5329_56_S119_L004_R2_001	5329_56_S119_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	59317355.0	0.0	157.0	50.0	25.003362696083016	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	fail
5329_57_S120_L004_R1_001	5329_57_S120_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	47869370.0	0.0	157.0	51.0	23.208812413004285	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	warn
5329_57_S120_L004_R2_001	5329_57_S120_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	47869370.0	0.0	157.0	51.0	26.543262634567995	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	warn
5329_58_S121_L004_R1_001	5329_58_S121_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	48743971.0	0.0	157.0	51.0	24.511994738897	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	fail
5329_58_S121_L004_R2_001	5329_58_S121_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	48743971.0	0.0	157.0	51.0	27.63368895977302	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	fail
5329_59_S122_L004_R1_001	5329_59_S122_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	50281976.0	0.0	157.0	52.0	22.740932795591863	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	warn
5329_59_S122_L004_R2_001	5329_59_S122_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	50281976.0	0.0	157.0	51.0	26.455855887960134	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	warn
5329_5_S68_L004_R1_001	5329_5_S68_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	39151518.0	0.0	157.0	51.0	24.223572621360134	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	warn
5329_5_S68_L004_R2_001	5329_5_S68_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	39151518.0	0.0	157.0	51.0	28.234787153667227	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	warn
5329_60_S123_L004_R1_001	5329_60_S123_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	58715269.0	0.0	157.0	51.0	19.7627383642609	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	fail
5329_60_S123_L004_R2_001	5329_60_S123_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	58715269.0	0.0	157.0	50.0	23.064972794384957	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	fail
5329_61_S124_L004_R1_001	5329_61_S124_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	70458645.0	0.0	157.0	51.0	20.683715852693872	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	warn
5329_61_S124_L004_R2_001	5329_61_S124_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	70458645.0	0.0	157.0	50.0	24.36295519301829	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	warn
5329_62_S125_L004_R1_001	5329_62_S125_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	87583023.0	0.0	157.0	52.0	17.854706937707643	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	warn
5329_62_S125_L004_R2_001	5329_62_S125_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	87583023.0	0.0	157.0	51.0	21.535795812311708	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	warn
5329_63_S126_L004_R1_001	5329_63_S126_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	49168397.0	0.0	157.0	51.0	23.429752465093838	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	fail
5329_63_S126_L004_R2_001	5329_63_S126_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	49168397.0	0.0	157.0	51.0	26.709312972765538	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	fail
5329_6_S69_L004_R1_001	5329_6_S69_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	36470202.0	0.0	157.0	52.0	24.345813468964213	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	warn
5329_6_S69_L004_R2_001	5329_6_S69_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	36470202.0	0.0	157.0	51.0	28.51205836048573	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	warn
5329_7_S70_L004_R1_001	5329_7_S70_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	36413868.0	0.0	157.0	53.0	22.334595399053743	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	fail
5329_7_S70_L004_R2_001	5329_7_S70_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	36413868.0	0.0	157.0	52.0	26.306303337098804	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	fail
5329_8_S71_L004_R1_001	5329_8_S71_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	48550454.0	0.0	157.0	52.0	24.894538737762257	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	fail
5329_8_S71_L004_R2_001	5329_8_S71_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	48550454.0	0.0	157.0	51.0	28.46571843708423	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	fail
5329_9_S72_L004_R1_001	5329_9_S72_L004_R1_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	53865154.0	0.0	157.0	51.0	23.853153237380752	157.0	pass	pass	fail	pass	warn	fail	pass	pass	fail	warn	warn
5329_9_S72_L004_R2_001	5329_9_S72_L004_R2_001.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	53865154.0	0.0	157.0	50.0	28.13670568295291	157.0	pass	pass	pass	pass	fail	fail	pass	pass	fail	warn	warn
